Year,Month,Day,Site,Level,Observer,Transect_type,Transect_number,Transect_section,Depth_m,Lat,Long,Genusspecies,Frequency,Size_cm
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Bare_rock,1,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Shell_debris,6,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Lacy_filamentous_dense ,1,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Crustose_coralline_algae ,5,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Articulated_coralline_algae ,10,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Egregia_menziesii,2,Na
2018,3,3,Gavilanes,Mid,Fernanda A.,upc,2,Na,12,27.855283,-115.075783,Macrocystis_holdfast_live,3,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Bedrock_1_m,13,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Cobble_10cm,8,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,sand,7,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,0_10 cm,14,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,10 cm_1 m,13,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Shell_debris,6,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Branch_flat_branching ,1,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Lacy_filamentous_dense ,1,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Crustose_coralline_algae ,13,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Articulated_coralline_algae ,4,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Egregia_menziesii,1,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,1,Na,7,27.854500,-115.075867,Macrocystis_holdfast_live,2,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Bedrock_1_m,13,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Boulder_10_cm_1_m,4,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Cobble_10cm,2,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,sand,9,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,0_10 cm,11,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,10 cm_1 m,15,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,1 m_2 m,3,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Drift_algae       ,3,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Shell_debris,9,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Bushy_cylindrical_branches,4,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Lacy_filamentous_dense ,1,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Crustose_coralline_algae ,5,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Articulated_coralline_algae ,5,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Egregia_menziesii,1,Na
2018,3,3,Gavilanes,Shallow,Fernanda A.,upc,2,Na,7,27.854500,-115.075867,Macrocystis_holdfast_live,2,Na
2018,3,3,Gavilanes,Shallow,Daniel D.,Inverts,1,Na,6,27.855283,-115.075783,Megatura_crenulata,1,Na
2018,3,3,Gavilanes,Shallow,Eliot. D.,Inverts,2,Na,6,27.855283,-115.075783,Megastrea_undosa,3,Na
2018,3,3,Gavilanes,Shallow,Eliot. D.,Inverts,2,Na,6,27.855283,-115.075783,Acarnus_erithacus,3,Na
2018,3,3,Gavilanes,Mid,Daniel D.,Inverts,1,Na,10,27.855283,-115.075783,Other_starfish,1,Na
2018,3,3,Gavilanes,Mid,Daniel D.,Inverts,1,Na,10,27.855283,-115.075783,Parastichopus_californicus,12,Na
2018,3,3,Gavilanes,Mid,Daniel D.,Inverts,1,Na,10,27.855283,-115.075783,Megatura_crenulata,1,Na
2018,3,3,Gavilanes,Mid,Eliot. D.,Inverts,2,Na,10,27.855283,-115.075783,Megatura_crenulata,1,Na
2018,3,3,Gavilanes,Mid,Eliot. D.,Inverts,2,Na,10,27.855283,-115.075783,Megastrea_undosa,13,Na
2018,3,3,Gavilanes,Mid,Eliot. D.,Inverts,2,Na,10,27.855283,-115.075783,Spheciospongia_confoederata,2,Na
2018,3,3,Gavilanes,Mid,Eliot. D.,Inverts,2,Na,10,27.855283,-115.075783,Acarnus_erithacus,12,Na
2018,3,3,Gavilanes,Mid,Eliot. D.,Inverts,2,Na,10,27.855283,-115.075783,Lophogorgia_chilensis,1,Na
2018,3,3,Gavilanes,Mid,Eliot. D.,Inverts,2,Na,10,27.855283,-115.075783,Anthopleura_sola,1,Na
2018,3,3,Gavilanes,Mid,Eliot. D.,Inverts,2,Na,10,27.855283,-115.075783,Leucetta_losangelensis,1,Na
2018,3,3,Gavilanes,Deep,Daniel D.,Inverts,1,Na,16,27.857767,-115.081450,Other_starfish,7,Na
2018,3,3,Gavilanes,Deep,Daniel D.,Inverts,1,Na,16,27.857767,-115.081450,Parastichopus_californicus,1,Na
2018,3,3,Gavilanes,Deep,Daniel D.,Inverts,1,Na,16,27.857767,-115.081450,Parastichopus_parvimensis,2,Na
2018,3,3,Gavilanes,Deep,Daniel D.,Inverts,1,Na,16,27.857767,-115.081450,Panulirus_innterruptus         ,1,Na
2018,3,3,Gavilanes,Deep,Daniel D.,Inverts,1,Na,16,27.857767,-115.081450,Megatura_crenulata,5,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Panulirus_innterruptus         ,1,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Megatura_crenulata,8,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Acarnus_erithacus,4,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Metandrocarpa_taylori,3,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Lophogorgia_chilensis,5,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Muricea_californica,3,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Leucetta_losangelensis,4,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Muricea_fruticosa,6,Na
2018,3,3,Gavilanes,Deep,Eliot. D.,Inverts,2,Na,16,27.857767,-115.081450,Clavalina_huntsmania,10,Na
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,1,Na,7,27.854500,-115.075867,Halichoeres_semicinctus,3,20
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,1,Na,7,27.854500,-115.075867,Paralabrax_nebulifer,1,31
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,1,Na,7,27.854500,-115.075867,Anisotremus_davidsonii,36,27
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,1,Na,7,27.854500,-115.075867,Paralabrax_clatratus,1,15
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,1,Na,7,27.854500,-115.075867,Hypsypops_rubicundus,1,23
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,1,Na,7,27.854500,-115.075867,Hypsypops_rubicundus,1,29
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,2,Na,7,27.854500,-115.075867,Halichoeres_semicinctus,1,18
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,2,Na,7,27.854500,-115.075867,Halichoeres_semicinctus,1,23
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,2,Na,7,27.854500,-115.075867,Paralabrax_nebulifer,1,40
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,2,Na,7,27.854500,-115.075867,Paralabrax_nebulifer,1,32
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,2,Na,7,27.854500,-115.075867,Semicossyphus_pulcher,2,15
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,2,Na,7,27.854500,-115.075867,Paralabrax_clatratus,1,34
2018,3,3,Gavilanes,Shallow,Eliot. D.,upc,2,Na,7,27.854500,-115.075867,Hypsypops_rubicundus,1,30
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Oxyjulis_californica,57,12
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Halichoeres_semicinctus,8,27
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Paralabrax_nebulifer,4,34
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Paralabrax_clatratus,2,17
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Paralabrax_clatratus,1,10
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Paralabrax_clatratus,2,40
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Paralabrax_clatratus,1,35
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Semicossyphus_pulcher,1,45
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,1,Na,10,27.855283,-115.075783,Semicossyphus_pulcher,2,37
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Oxyjulis_californica,12,10
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Halichoeres_semicinctus,2,22
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Paralabrax_nebulifer,1,21
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Paralabrax_nebulifer,1,35
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Semicossyphus_pulcher,1,45
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Semicossyphus_pulcher,3,38
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Semicossyphus_pulcher,1,12
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Semicossyphus_pulcher,1,55
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Paralabrax_clatratus,2,37
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Paralabrax_clatratus,4,18
2018,3,3,Gavilanes,Mid,Eliot. D.,upc,2,Na,10,27.855283,-115.075783,Paralabrax_clatratus,1,15
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,1,Na,16,27.857767,-115.081450,Paralabrax_nebulifer,3,35
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,1,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,8,40
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,1,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,3,50
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,1,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,3,25
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,1,Na,16,27.857767,-115.081450,Paralabrax_clatratus,5,30
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,1,Na,16,27.857767,-115.081450,Paralabrax_clatratus,7,40
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,1,Na,16,27.857767,-115.081450,Paralabrax_clatratus,6,20
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Halichoeres_semicinctus,1,12
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Halichoeres_semicinctus,1,20
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Chromis_punctipinnis,8,17
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Chromis_punctipinnis,35,12
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Chromis_punctipinnis,2,20
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,1,15
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,8,28
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Semicossyphus_pulcher,6,50
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Paralabrax_clatratus,9,25
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Paralabrax_clatratus,16,35
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Paralabrax_clatratus,4,50
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Rhacochilus_vacca,3,23
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Gobiidae_spp,1,10
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Hypsypops_rubicundus,2,20
2018,3,3,Gavilanes,Deep,Eliot. D.,upc,2,Na,16,27.857767,-115.081450,Hypsypops_rubicundus,2,30
