Year,Month,Day,Site,Level,Observer,Transect_type,Transect_number,Transect_section,Depth_m,Lat nort,Long,Genusspecies,Frequency,Size_cm
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,1 m_2 m,21,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,2 m,1,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,Sediment_mud,2,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,Dead_kelp_holdfast_any,1,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,Crustose_coralline_algae ,4,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,Articulated_coralline_algae ,15,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,Cystoseira_osmundasea,3,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,1,Na,5,27.869567,-115.044450,Phragmatopoma   ,1,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,Bedrock_1_m,25,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,Boulder_10_cm_1_m,1,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,Cobble_10cm,1,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,sand,3,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,0_10 cm,22,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,10 cm_1 m,5,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,1 m_2 m,3,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,Drift_algae       ,1,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,Sediment_mud,4,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,Dead_kelp_holdfast_any,1,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,Crustose_coralline_algae ,3,Na
2017,10,23,Piedra_Blanca,Shallow,Daniel D.,upc,2,Na,5,27.869567,-115.044450,Articulated_coralline_algae ,22,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Bedrock_1_m,22,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Boulder_10_cm_1_m,1,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Cobble_10cm,1,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,sand,6,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,0_10 cm,5,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,10 cm_1 m,12,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,1 m_2 m,12,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,2 m,1,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Bare_rock,1,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Shell_debris,5,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Crustose_coralline_algae ,7,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Articulated_coralline_algae ,8,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Dictyotales_spp,4,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Macrocystis_holdfast_live,3,Na
2017,10,23,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,10,27.870367,-115.044400,Sponge,2,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Cobble_10cm,2,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,sand,9,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,0_10 cm,12,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,10 cm_1 m,15,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,1 m_2 m,3,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Shell_debris,4,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Sediment_mud,6,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Leaf_blade_unbranched,1,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Encrusting_red,11,Na
2017,10,23,Piedra_Blanca,Mid,Daniel D.,upc,2,Na,10,27.870367,-115.044400,Crustose_coralline_algae ,8,Na
2017,10,23,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Cobble_10cm,5,Na
2017,10,23,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,sand,25,Na
2017,10,23,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,0_10 cm,29,Na
2017,10,23,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,1 m_2 m,1,Na
2017,10,23,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Bare_rock,2,Na
2017,10,23,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Bare_sand,21,Na
2017,10,23,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Articulated_coralline_algae ,3,Na
2017,10,23,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Shell_debris,4,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,Bedrock_1_m,3,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,Cobble_10cm,7,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,sand,20,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,0_10 cm,30,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,Dead_kelp_holdfast_any,10,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,Sediment_mud,3,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,Bushy_cylindrical_branches,3,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,Crustose_coralline_algae ,1,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,Articulated_coralline_algae ,3,Na
2017,10,23,Piedra_Blanca,Deep,Daniel D.,upc,2,Na,16,27.870267,-115.046267,Drift_algae       ,10,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,0-10,6,27.869567,-115.044450,Macrocystis_pyrifera,6,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,0-10,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,78,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,0-10,6,27.869567,-115.044450,Juvenile_laminariales,1,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,0-10,6,27.869567,-115.044450,Cystoseira_osmundasea,1,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,0-10,6,27.869567,-115.044450,Eisenia_arborea,10,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,oct-20,6,27.869567,-115.044450,Macrocystis_pyrifera,7,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,oct-20,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,102,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,oct-20,6,27.869567,-115.044450,Eisenia_arborea,10,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,20-30,6,27.869567,-115.044450,Macrocystis_pyrifera,18,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,20-30,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,218,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,20-30,6,27.869567,-115.044450,Cystoseira_osmundasea,4,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,1,20-30,6,27.869567,-115.044450,Eisenia_arborea,14,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,0-10,6,27.869567,-115.044450,Macrocystis_pyrifera,16,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,0-10,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,119,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,0-10,6,27.869567,-115.044450,Juvenile_laminariales,3,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,0-10,6,27.869567,-115.044450,Cystoseira_osmundasea,3,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,0-10,6,27.869567,-115.044450,Eisenia_arborea,11,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,oct-20,6,27.869567,-115.044450,Macrocystis_pyrifera,9,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,oct-20,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,86,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,oct-20,6,27.869567,-115.044450,Eisenia_arborea,13,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,20-30,6,27.869567,-115.044450,Macrocystis_pyrifera,9,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,20-30,6,27.869567,-115.044450,Macrocystis_pyrifera_stipes,63,Na
2018,3,3,Piedra_Blanca,Shallow,Carlos H.,Algae,2,20-30,6,27.869567,-115.044450,Eisenia_arborea,7,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,0-10,10,27.870367,-115.044400,Macrocystis_pyrifera,24,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,0-10,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,206,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,0-10,10,27.870367,-115.044400,Juvenile_laminariales,2,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,0-10,10,27.870367,-115.044400,Eisenia_arborea,1,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,oct-20,10,27.870367,-115.044400,Macrocystis_pyrifera,17,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,oct-20,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,203,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,oct-20,10,27.870367,-115.044400,Eisenia_arborea,1,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,20-30,10,27.870367,-115.044400,Macrocystis_pyrifera,12,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,1,20-30,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,112,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,0-10,10,27.870367,-115.044400,Macrocystis_pyrifera,7,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,0-10,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,90,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,0-10,10,27.870367,-115.044400,Juvenile_laminariales,2,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,0-10,10,27.870367,-115.044400,Eisenia_arborea,2,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,oct-20,10,27.870367,-115.044400,Macrocystis_pyrifera,29,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,oct-20,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,235,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,20-30,10,27.870367,-115.044400,Macrocystis_pyrifera,13,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,20-30,10,27.870367,-115.044400,Macrocystis_pyrifera_stipes,12,Na
2018,3,3,Piedra_Blanca,Mid,Carlos H.,Algae,2,20-30,10,27.870367,-115.044400,Eisenia_arborea,24,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,0-10,16,27.870267,-115.046267,Macrocystis_pyrifera,4,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,0-10,16,27.870267,-115.046267,Macrocystis_pyrifera_stipes,18,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,0-10,16,27.870267,-115.046267,Cystoseira_osmundasea,1,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,0-10,16,27.870267,-115.046267,Eisenia_arborea,3,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,0-10,16,27.870267,-115.046267,Sargassum_muticum,1,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,oct-20,16,27.870267,-115.046267,Macrocystis_pyrifera,5,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,oct-20,16,27.870267,-115.046267,Macrocystis_pyrifera_stipes,66,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,oct-20,16,27.870267,-115.046267,Eisenia_arborea,5,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,oct-20,16,27.870267,-115.046267,Sargassum_muticum,1,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,20-30,16,27.870267,-115.046267,Macrocystis_pyrifera,15,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,20-30,16,27.870267,-115.046267,Macrocystis_pyrifera_stipes,130,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,20-30,16,27.870267,-115.046267,Juvenile_laminariales,1,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,20-30,16,27.870267,-115.046267,Cystoseira_osmundasea,2,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,20-30,16,27.870267,-115.046267,Eisenia_arborea,1,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,1,20-30,16,27.870267,-115.046267,Sargassum_muticum,1,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,0-10,16,27.870267,-115.046267,Macrocystis_pyrifera,4,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,0-10,16,27.870267,-115.046267,Macrocystis_pyrifera_stipes,18,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,0-10,16,27.870267,-115.046267,Cystoseira_osmundasea,2,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,0-10,16,27.870267,-115.046267,Eisenia_arborea,2,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,0-10,16,27.870267,-115.046267,Sargassum_muticum,1,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,oct-20,16,27.870267,-115.046267,Macrocystis_pyrifera,13,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,oct-20,16,27.870267,-115.046267,Macrocystis_pyrifera_stipes,63,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,oct-20,16,27.870267,-115.046267,Juvenile_laminariales,9,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,oct-20,16,27.870267,-115.046267,Eisenia_arborea,6,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,20-30,16,27.870267,-115.046267,Macrocystis_pyrifera,1,Na
2018,3,3,Piedra_Blanca,Deep,Carlos H.,Algae,2,20-30,16,27.870267,-115.046267,Macrocystis_pyrifera_stipes,9,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Bedrock_1_m,17,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Boulder_10_cm_1_m,1,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Cobble_10cm,10,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,sand,2,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,0_10 cm,10,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,10 cm_1 m,19,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Bushy_cylindrical_branches,5,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Bare_rock,1,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Sediment_mud,7,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Crustose_coralline_algae ,12,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Articulated_coralline_algae ,6,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,1,Na,16,27.870267,-115.046267,Macrocystis_holdfast_live,2,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Bedrock_1_m,10,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Boulder_10_cm_1_m,1,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Cobble_10cm,7,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,sand,2,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,0_10 cm,9,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,10 cm_1 m,11,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Bushy_cylindrical_branches,4,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Bare_rock,1,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Bare_sand,1,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Sediment_mud,4,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Crustose_coralline_algae ,8,Na
2018,3,3,Piedra_Blanca,Deep,Fernanda A. ,upc,2,Na,16,27.870267,-115.046267,Articulated_coralline_algae ,6,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Bedrock_1_m,15,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Boulder_10_cm_1_m,2,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Cobble_10cm,4,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,sand,5,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,0_10 cm,14,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,10 cm_1 m,13,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,1 m_2 m,2,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Drift_algae       ,2,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Shell_debris,5,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Lacy_filamentous_dense ,2,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Crustose_coralline_algae ,10,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Articulated_coralline_algae ,8,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Egregia_menziesii,3,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,1,Na,12,27.870367,-115.044400,Macrocystis_holdfast_live,2,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Bedrock_1_m,17,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Boulder_10_cm_1_m,1,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Cobble_10cm,5,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,sand,6,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,0_10 cm,9,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,10 cm_1 m,17,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,1 m_2 m,4,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Bare_rock,1,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Shell_debris,6,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Lacy_filamentous_dense ,1,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Crustose_coralline_algae ,5,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Articulated_coralline_algae ,10,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Egregia_menziesii,2,Na
2018,3,3,Piedra_Blanca,Mid,Fernanda A. ,upc,2,Na,12,27.870367,-115.044400,Macrocystis_holdfast_live,3,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Bedrock_1_m,13,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Cobble_10cm,8,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,sand,7,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,0_10 cm,14,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,10 cm_1 m,13,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Shell_debris,6,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Branch_flat_branching ,1,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Lacy_filamentous_dense ,1,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Crustose_coralline_algae ,13,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Articulated_coralline_algae ,4,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Egregia_menziesii,1,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,1,Na,8,27.869567,-115.044450,Macrocystis_holdfast_live,2,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Bedrock_1_m,13,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Boulder_10_cm_1_m,4,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Cobble_10cm,2,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,sand,9,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,0_10 cm,11,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,10 cm_1 m,15,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,1 m_2 m,3,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Drift_algae       ,3,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Shell_debris,9,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Bushy_cylindrical_branches,4,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Lacy_filamentous_dense ,1,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Crustose_coralline_algae ,5,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Articulated_coralline_algae ,5,Na
2018,3,3,Piedra_Blanca,Shallow,Fernanda A. ,upc,2,Na,8,27.869567,-115.044450,Egregia_menziesii,1,Na
